this_week_position,last_week_position,track,artist,clean_artist,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
14,9,How Soon,Bing Crosby / Carmen Cavallaro,Bing Crosby / Carmen Cavallaro,pop,19471213,9,9,8,19471220
15,8,I Wish I Didn't Love You So,Vaughn Monroe,Vaughn Monroe,jazz,19471018,2,2,11,19471220
1,2,Ballerina,Vaughn Monroe,Vaughn Monroe,jazz,19471108,4,1,21,19471213
2,1,Near You,Francis Craig / Bob Lamm,Francis Craig / Bob Lamm,pop,19470906,4,1,21,19471213
3,3,Too Fat Polka,Arthur Godfrey,Arthur Godfrey,pop,19471122,7,2,13,19471213
4,4,How Soon,Jack Owens,Jack Owens,pop,19471108,7,4,7,19471213
5,14,How Soon,Vaughn Monroe,Vaughn Monroe,jazz,19471129,14,5,12,19471213
6,NEW,White Christmas,Bing Crosby,Bing Crosby,jazz,19471213,6,3,4,19471213
7,5,Near You,Larry Green / Trio,Larry Green / Trio,pop,19471018,4,3,10,19471213
8,8,I Wish I Didn't Love You So,Vaughn Monroe,Vaughn Monroe,jazz,19471018,2,2,11,19471213
9,NEW,How Soon,Bing Crosby / Carmen Cavallaro,Bing Crosby / Carmen Cavallaro,pop,19471213,9,9,8,19471213
10,7,The Whiffenpoof Song,Bing Crosby / Fred Waring Glee Club,Bing Crosby / Fred Waring Glee Club,pop,19471206,7,7,2,19471213
11,13,You Do,Bing Crosby / Carmen Cavallaro,Bing Crosby / Carmen Cavallaro,pop,19471129,15,10,5,19471213
12,12,Serenade Of The Bells,Sammy Kaye / Don Cornell / Kaydets,Sammy Kaye / Don Cornell / Kaydets,pop,19471129,12,4,15,19471213
13,6,Civilization,Danny Kaye / Andrews Sisters,Danny Kaye / Andrews Sisters,pop,19471122,12,4,6,19471213
14,11,Golden Earrings,Peggy Lee,Peggy Lee,jazz,19471129,11,11,4,19471213
15,9,You Do,Vaughn Monroe,Vaughn Monroe,jazz,19471115,10,8,7,19471213
1,1,Near You,Francis Craig / Bob Lamm,Francis Craig / Bob Lamm,pop,19470906,4,1,21,19471206
2,2,Ballerina,Vaughn Monroe,Vaughn Monroe,jazz,19471108,4,1,21,19471206
3,5,Too Fat Polka,Arthur Godfrey,Arthur Godfrey,pop,19471122,7,2,13,19471206
4,6,How Soon,Jack Owens,Jack Owens,pop,19471108,7,4,7,19471206
5,4,Near You,Larry Green / Trio,Larry Green / Trio,pop,19471018,4,3,10,19471206
6,7,Civilization,Danny Kaye / Andrews Sisters,Danny Kaye / Andrews Sisters,pop,19471122,12,4,6,19471206
7,NEW,The Whiffenpoof Song,Bing Crosby / Fred Waring Glee Club,Bing Crosby / Fred Waring Glee Club,pop,19471206,7,7,2,19471206
8,3,I Wish I Didn't Love You So,Vaughn Monroe,Vaughn Monroe,jazz,19471018,2,2,11,19471206
9,8,You Do,Vaughn Monroe,Vaughn Monroe,jazz,19471115,10,8,7,19471206
10,10,You Do,Margaret Whiting,Margaret Whiting,pop,19471101,10,10,6,19471206
11,11,Golden Earrings,Peggy Lee,Peggy Lee,jazz,19471129,11,11,4,19471206
12,12,Serenade Of The Bells,Sammy Kaye / Don Cornell / Kaydets,Sammy Kaye / Don Cornell / Kaydets,pop,19471129,12,4,15,19471206
13,15,You Do,Bing Crosby / Carmen Cavallaro,Bing Crosby / Carmen Cavallaro,pop,19471129,15,10,5,19471206
14,14,How Soon,Vaughn Monroe,Vaughn Monroe,jazz,19471129,14,5,12,19471206
15,NEW,Civilization,Louis Prima,Louis Prima,jazz,19471206,15,15,1,19471206
1,1,Near You,Francis Craig / Bob Lamm,Francis Craig / Bob Lamm,pop,19470906,4,1,21,19471129
2,2,Ballerina,Vaughn Monroe,Vaughn Monroe,jazz,19471108,4,1,21,19471129
3,3,I Wish I Didn't Love You So,Vaughn Monroe,Vaughn Monroe,jazz,19471018,2,2,11,19471129
4,4,Near You,Larry Green / Trio,Larry Green / Trio,pop,19471018,4,3,10,19471129
5,7,Too Fat Polka,Arthur Godfrey,Arthur Godfrey,pop,19471122,7,2,13,19471129
6,6,How Soon,Jack Owens,Jack Owens,pop,19471108,7,4,7,19471129
7,12,Civilization,Danny Kaye / Andrews Sisters,Danny Kaye / Andrews Sisters,pop,19471122,12,4,6,19471129
8,8,You Do,Vaughn Monroe,Vaughn Monroe,jazz,19471115,10,8,7,19471129
9,5,Near You,Andrews Sisters,Andrews Sisters,jazz,19471011,6,4,8,19471129
10,10,You Do,Margaret Whiting,Margaret Whiting,pop,19471101,10,10,6,19471129
11,NEW,Golden Earrings,Peggy Lee,Peggy Lee,jazz,19471129,11,11,4,19471129
12,NEW,Serenade Of The Bells,Sammy Kaye / Don Cornell / Kaydets,Sammy Kaye / Don Cornell / Kaydets,pop,19471129,12,4,15,19471129
13,NEW,I Wish I Didn't Love You So,Dinah Shore,Dinah Shore,jazz,19471129,13,13,1,19471129
14,NEW,How Soon,Vaughn Monroe,Vaughn Monroe,jazz,19471129,14,5,12,19471129
15,NEW,You Do,Bing Crosby / Carmen Cavallaro,Bing Crosby / Carmen Cavallaro,pop,19471129,15,10,5,19471129
1,1,Near You,Francis Craig / Bob Lamm,Francis Craig / Bob Lamm,pop,19470906,4,1,21,19471122
2,5,Ballerina,Vaughn Monroe,Vaughn Monroe,jazz,19471108,4,1,21,19471122
3,2,I Wish I Didn't Love You So,Vaughn Monroe,Vaughn Monroe,jazz,19471018,2,2,11,19471122
4,3,Near You,Larry Green / Trio,Larry Green / Trio,pop,19471018,4,3,10,19471122
5,4,Near You,Andrews Sisters,Andrews Sisters,jazz,19471011,6,4,8,19471122
6,6,How Soon,Jack Owens,Jack Owens,pop,19471108,7,4,7,19471122
7,NEW,Too Fat Polka,Arthur Godfrey,Arthur Godfrey,pop,19471122,7,2,13,19471122
8,10,You Do,Vaughn Monroe,Vaughn Monroe,jazz,19471115,10,8,7,19471122
9,14,The Whiffenpoof Song,Bing Crosby / Fred Waring Glee Club,Bing Crosby / Fred Waring Glee Club,pop,19471115,14,9,2,19471122
10,12,You Do,Margaret Whiting,Margaret Whiting,pop,19471101,10,10,6,19471122
11,13,I Wish I Didn't Love You So,Dick Haymes,Dick Haymes,jazz,19471108,9,9,3,19471122
12,NEW,Civilization,Danny Kaye / Andrews Sisters,Danny Kaye / Andrews Sisters,pop,19471122,12,4,6,19471122
13,NEW,Feudin' And Fightin',Dorothy Shay,Dorothy Shay,pop,19471122,13,13,1,19471122
14,NEW,Civilization,Louis Prima,Louis Prima,jazz,19471122,14,14,1,19471122
1,1,Near You,Francis Craig / Bob Lamm,Francis Craig / Bob Lamm,pop,19470906,4,1,21,19471115
2,2,I Wish I Didn't Love You So,Vaughn Monroe,Vaughn Monroe,jazz,19471018,2,2,11,19471115
3,3,Near You,Larry Green / Trio,Larry Green / Trio,pop,19471018,4,3,10,19471115
4,5,Near You,Andrews Sisters,Andrews Sisters,jazz,19471011,6,4,8,19471115
5,4,Ballerina,Vaughn Monroe,Vaughn Monroe,jazz,19471108,4,1,21,19471115
6,7,How Soon,Jack Owens,Jack Owens,pop,19471108,7,4,7,19471115
7,NEW,When You Were Sweet Sixteen,Perry Como,Perry Como,jazz,19471115,7,7,1,19471115
8,6,I Wonder Who's Kissing Her Now,Perry Como,Perry Como,jazz,19471101,5,5,3,19471115
9,NEW,I Wish I Didn't Love You So,Dinah Shore,Dinah Shore,jazz,19471115,9,9,1,19471115
10,NEW,You Do,Vaughn Monroe,Vaughn Monroe,jazz,19471115,10,8,7,19471115
11,NEW,I Wish I Didn't Love You So,Betty Hutton,Betty Hutton,jazz,19471115,11,11,1,19471115
12,10,You Do,Margaret Whiting,Margaret Whiting,pop,19471101,10,10,6,19471115
13,9,I Wish I Didn't Love You So,Dick Haymes,Dick Haymes,jazz,19471108,9,9,3,19471115
14,NEW,The Whiffenpoof Song,Bing Crosby / Fred Waring Glee Club,Bing Crosby / Fred Waring Glee Club,pop,19471115,14,9,2,19471115
1,1,Near You,Francis Craig / Bob Lamm,Francis Craig / Bob Lamm,pop,19470906,4,1,21,19471108
2,2,I Wish I Didn't Love You So,Vaughn Monroe,Vaughn Monroe,jazz,19471018,2,2,11,19471108
3,3,Near You,Larry Green / Trio,Larry Green / Trio,pop,19471018,4,3,10,19471108
4,NEW,Ballerina,Vaughn Monroe,Vaughn Monroe,jazz,19471108,4,1,21,19471108
5,4,Near You,Andrews Sisters,Andrews Sisters,jazz,19471011,6,4,8,19471108
6,5,I Wonder Who's Kissing Her Now,Perry Como,Perry Como,jazz,19471101,5,5,3,19471108
7,NEW,How Soon,Jack Owens,Jack Owens,pop,19471108,7,4,7,19471108
8,NEW,Too Fat Polka,Arthur Godfrey,Arthur Godfrey,pop,19471108,8,8,1,19471108
9,NEW,I Wish I Didn't Love You So,Dick Haymes,Dick Haymes,jazz,19471108,9,9,3,19471108
10,10,You Do,Margaret Whiting,Margaret Whiting,pop,19471101,10,10,6,19471108
1,1,Near You,Francis Craig / Bob Lamm,Francis Craig / Bob Lamm,pop,19470906,4,1,21,19471101
2,2,I Wish I Didn't Love You So,Vaughn Monroe,Vaughn Monroe,jazz,19471018,2,2,11,19471101
3,3,Near You,Larry Green / Trio,Larry Green / Trio,pop,19471018,4,3,10,19471101
4,4,Near You,Andrews Sisters,Andrews Sisters,jazz,19471011,6,4,8,19471101
5,NEW,I Wonder Who's Kissing Her Now,Perry Como,Perry Como,jazz,19471101,5,5,3,19471101
6,8,An Apple Blossom Wedding,Sammy Kaye / Don Cornell,Sammy Kaye / Don Cornell,pop,19471018,8,6,3,19471101
7,6,I Wish I Didn't Love You So,Betty Hutton,Betty Hutton,jazz,19471018,7,6,3,19471101
8,9,Near You,Alvino Rey / Jimmy Joyce,Alvino Rey / Jimmy Joyce,pop,19471025,9,8,2,19471101
9,NEW,You Do,Vaughn Monroe,Vaughn Monroe,jazz,19471101,9,9,1,19471101
10,NEW,You Do,Margaret Whiting,Margaret Whiting,pop,19471101,10,10,6,19471101
1,1,Near You,Francis Craig / Bob Lamm,Francis Craig / Bob Lamm,pop,19470906,4,1,21,19471025
2,2,I Wish I Didn't Love You So,Vaughn Monroe,Vaughn Monroe,jazz,19471018,2,2,11,19471025
3,4,Near You,Larry Green / Trio,Larry Green / Trio,pop,19471018,4,3,10,19471025
4,5,Near You,Andrews Sisters,Andrews Sisters,jazz,19471011,6,4,8,19471025
5,6,When You Were Sweet Sixteen,Perry Como,Perry Como,jazz,19470906,5,2,8,19471025
6,7,I Wish I Didn't Love You So,Betty Hutton,Betty Hutton,jazz,19471018,7,6,3,19471025
7,9,Feudin' And Fightin',Dorothy Shay,Dorothy Shay,pop,19470906,9,4,8,19471025
8,8,An Apple Blossom Wedding,Sammy Kaye / Don Cornell,Sammy Kaye / Don Cornell,pop,19471018,8,6,3,19471025
9,NEW,Near You,Alvino Rey / Jimmy Joyce,Alvino Rey / Jimmy Joyce,pop,19471025,9,8,2,19471025
10,NEW,"Kokomo, Indiana",Vaughn Monroe,Vaughn Monroe,jazz,19471025,10,10,1,19471025
1,1,Near You,Francis Craig / Bob Lamm,Francis Craig / Bob Lamm,pop,19470906,4,1,21,19471018
2,NEW,I Wish I Didn't Love You So,Vaughn Monroe,Vaughn Monroe,jazz,19471018,2,2,11,19471018
3,3,I Wonder Who's Kissing Her Now,Ted Weems / Perry Como,Ted Weems / Perry Como,pop,19470830,7,3,8,19471018
4,NEW,Near You,Larry Green / Trio,Larry Green / Trio,pop,19471018,4,3,10,19471018
5,6,Near You,Andrews Sisters,Andrews Sisters,jazz,19471011,6,4,8,19471018
6,2,When You Were Sweet Sixteen,Perry Como,Perry Como,jazz,19470906,5,2,8,19471018
7,NEW,I Wish I Didn't Love You So,Betty Hutton,Betty Hutton,jazz,19471018,7,6,3,19471018
8,NEW,An Apple Blossom Wedding,Sammy Kaye / Don Cornell,Sammy Kaye / Don Cornell,pop,19471018,8,6,3,19471018
9,8,Feudin' And Fightin',Dorothy Shay,Dorothy Shay,pop,19470906,9,4,8,19471018
10,NEW,Feudin' And Fightin',Jo Stafford,Jo Stafford,jazz,19471018,10,10,1,19471018
1,1,Near You,Francis Craig / Bob Lamm,Francis Craig / Bob Lamm,pop,19470906,4,1,21,19471011
2,4,When You Were Sweet Sixteen,Perry Como,Perry Como,jazz,19470906,5,2,8,19471011
3,3,I Wonder Who's Kissing Her Now,Ted Weems / Perry Como,Ted Weems / Perry Como,pop,19470830,7,3,8,19471011
4,2,Smoke! Smoke! Smoke! (That Cigarette),Tex Williams,Tex Williams,country / folk,19470726,8,1,12,19471011
5,7,Temptation (Tim-Tayshun),Red Ingle And The Natural Seven,Red Ingle And The Natural Seven,pop,19470712,5,2,14,19471011
6,NEW,Near You,Andrews Sisters,Andrews Sisters,jazz,19471011,6,4,8,19471011
7,8,Peg O' My Heart,Three Suns,Three Suns,pop,19470628,4,2,16,19471011
8,5,Feudin' And Fightin',Dorothy Shay,Dorothy Shay,pop,19470906,9,4,8,19471011
9,NEW,Near You,Elliot Lawrence / Rosalind Patton,Elliot Lawrence / Rosalind Patton,pop,19471011,9,9,1,19471011
10,9,That's My Desire,Sammy Kaye / Don Cornell,Sammy Kaye / Don Cornell,pop,19470621,10,3,17,19471011
1,1,Near You,Francis Craig / Bob Lamm,Francis Craig / Bob Lamm,pop,19470906,4,1,21,19471004
2,2,Smoke! Smoke! Smoke! (That Cigarette),Tex Williams,Tex Williams,country / folk,19470726,8,1,12,19471004
3,3,I Wonder Who's Kissing Her Now,Ted Weems / Perry Como,Ted Weems / Perry Como,pop,19470830,7,3,8,19471004
4,5,When You Were Sweet Sixteen,Perry Como,Perry Como,jazz,19470906,5,2,8,19471004
5,8,Feudin' And Fightin',Dorothy Shay,Dorothy Shay,pop,19470906,9,4,8,19471004
6,6,Peg O' My Heart,Harmonicats,Harmonicats,pop,19470920,8,6,3,19471004
7,10,Temptation (Tim-Tayshun),Red Ingle And The Natural Seven,Red Ingle And The Natural Seven,pop,19470712,5,2,14,19471004
8,7,Peg O' My Heart,Three Suns,Three Suns,pop,19470628,4,2,16,19471004
9,4,That's My Desire,Sammy Kaye / Don Cornell,Sammy Kaye / Don Cornell,pop,19470621,10,3,17,19471004
10,NEW,I Have But One Heart,Vic Damone,Vic Damone,jazz,19471004,10,10,1,19471004
1,1,Near You,Francis Craig / Bob Lamm,Francis Craig / Bob Lamm,pop,19470906,4,1,21,19470927
2,2,Smoke! Smoke! Smoke! (That Cigarette),Tex Williams,Tex Williams,country / folk,19470726,8,1,12,19470927
3,3,I Wonder Who's Kissing Her Now,Ted Weems / Perry Como,Ted Weems / Perry Como,pop,19470830,7,3,8,19470927
4,4,That's My Desire,Sammy Kaye / Don Cornell,Sammy Kaye / Don Cornell,pop,19470621,10,3,17,19470927
5,5,When You Were Sweet Sixteen,Perry Como,Perry Como,jazz,19470906,5,2,8,19470927
6,8,Peg O' My Heart,Harmonicats,Harmonicats,pop,19470920,8,6,3,19470927
7,6,Peg O' My Heart,Three Suns,Three Suns,pop,19470628,4,2,16,19470927
8,9,Feudin' And Fightin',Dorothy Shay,Dorothy Shay,pop,19470906,9,4,8,19470927
9,NEW,Smoke! Smoke! Smoke! (That Cigarette),Phil Harris,Phil Harris,pop,19470927,9,9,1,19470927
10,7,Temptation (Tim-Tayshun),Red Ingle And The Natural Seven,Red Ingle And The Natural Seven,pop,19470712,5,2,14,19470927
1,5,Near You,Francis Craig / Bob Lamm,Francis Craig / Bob Lamm,pop,19470906,4,1,21,19470920
2,1,Smoke! Smoke! Smoke! (That Cigarette),Tex Williams,Tex Williams,country / folk,19470726,8,1,12,19470920
3,3,I Wonder Who's Kissing Her Now,Ted Weems / Perry Como,Ted Weems / Perry Como,pop,19470830,7,3,8,19470920
4,6,That's My Desire,Sammy Kaye / Don Cornell,Sammy Kaye / Don Cornell,pop,19470621,10,3,17,19470920
5,7,When You Were Sweet Sixteen,Perry Como,Perry Como,jazz,19470906,5,2,8,19470920
6,2,Peg O' My Heart,Three Suns,Three Suns,pop,19470628,4,2,16,19470920
7,9,Temptation (Tim-Tayshun),Red Ingle And The Natural Seven,Red Ingle And The Natural Seven,pop,19470712,5,2,14,19470920
8,NEW,Peg O' My Heart,Harmonicats,Harmonicats,pop,19470920,8,6,3,19470920
9,4,Feudin' And Fightin',Dorothy Shay,Dorothy Shay,pop,19470906,9,4,8,19470920
10,NEW,I Wish I Didn't Love You So,Vaughn Monroe,Vaughn Monroe,jazz,19470920,10,10,1,19470920
1,1,Smoke! Smoke! Smoke! (That Cigarette),Tex Williams,Tex Williams,country / folk,19470726,8,1,12,19470913
2,8,Peg O' My Heart,Three Suns,Three Suns,pop,19470628,4,2,16,19470913
3,7,I Wonder Who's Kissing Her Now,Ted Weems / Perry Como,Ted Weems / Perry Como,pop,19470830,7,3,8,19470913
4,9,Feudin' And Fightin',Dorothy Shay,Dorothy Shay,pop,19470906,9,4,8,19470913
5,4,Near You,Francis Craig / Bob Lamm,Francis Craig / Bob Lamm,pop,19470906,4,1,21,19470913
6,6,That's My Desire,Sammy Kaye / Don Cornell,Sammy Kaye / Don Cornell,pop,19470621,10,3,17,19470913
7,5,When You Were Sweet Sixteen,Perry Como,Perry Como,jazz,19470906,5,2,8,19470913
8,NEW,Smoke! Smoke! Smoke! (That Cigarette),Phil Harris,Phil Harris,pop,19470913,8,8,1,19470913
9,2,Temptation (Tim-Tayshun),Red Ingle And The Natural Seven,Red Ingle And The Natural Seven,pop,19470712,5,2,14,19470913
10,NEW,Peg O' My Heart,Buddy Clark,Buddy Clark,jazz,19470913,10,10,1,19470913
1,1,Smoke! Smoke! Smoke! (That Cigarette),Tex Williams,Tex Williams,country / folk,19470726,8,1,12,19470906
2,2,Temptation (Tim-Tayshun),Red Ingle And The Natural Seven,Red Ingle And The Natural Seven,pop,19470712,5,2,14,19470906
3,6,Peg O'My Heart,Harmonicats,Harmonicats,pop,19470524,7,1,16,19470906
4,NEW,Near You,Francis Craig / Bob Lamm,Francis Craig / Bob Lamm,pop,19470906,4,1,21,19470906
5,NEW,When You Were Sweet Sixteen,Perry Como,Perry Como,jazz,19470906,5,2,8,19470906
6,5,That's My Desire,Sammy Kaye / Don Cornell,Sammy Kaye / Don Cornell,pop,19470621,10,3,17,19470906
7,7,I Wonder Who's Kissing Her Now,Ted Weems / Perry Como,Ted Weems / Perry Como,pop,19470830,7,3,8,19470906
8,3,Peg O' My Heart,Three Suns,Three Suns,pop,19470628,4,2,16,19470906
9,NEW,Feudin' And Fightin',Dorothy Shay,Dorothy Shay,pop,19470906,9,4,8,19470906
10,NEW,"I Wonder, I Wonder, I Wonder",Eddy Howard,Eddy Howard,jazz,19470906,10,10,1,19470906
1,1,Smoke! Smoke! Smoke! (That Cigarette),Tex Williams,Tex Williams,country / folk,19470726,8,1,12,19470830
2,2,Temptation (Tim-Tayshun),Red Ingle And The Natural Seven,Red Ingle And The Natural Seven,pop,19470712,5,2,14,19470830
3,4,Peg O' My Heart,Three Suns,Three Suns,pop,19470628,4,2,16,19470830
4,NEW,Peg O' My Heart,Buddy Clark,Buddy Clark,jazz,19470830,4,4,1,19470830
5,5,That's My Desire,Sammy Kaye / Don Cornell,Sammy Kaye / Don Cornell,pop,19470621,10,3,17,19470830
6,3,Peg O'My Heart,Harmonicats,Harmonicats,pop,19470524,7,1,16,19470830
7,NEW,I Wonder Who's Kissing Her Now,Ted Weems / Perry Como,Ted Weems / Perry Como,pop,19470830,7,3,8,19470830
8,NEW,I Have But One Heart,Vic Damone,Vic Damone,jazz,19470830,8,8,1,19470830
9,8,Peg O' My Heart,Art Lund,Art Lund,jazz,19470628,7,6,10,19470830
10,9,Smoke! Smoke! Smoke! (That Cigarette),Phil Harris,Phil Harris,pop,19470823,9,9,2,19470830
1,1,Smoke! Smoke! Smoke! (That Cigarette),Tex Williams,Tex Williams,country / folk,19470726,8,1,12,19470823
2,3,Temptation (Tim-Tayshun),Red Ingle And The Natural Seven,Red Ingle And The Natural Seven,pop,19470712,5,2,14,19470823
3,2,Peg O'My Heart,Harmonicats,Harmonicats,pop,19470524,7,1,16,19470823
4,5,Peg O' My Heart,Three Suns,Three Suns,pop,19470628,4,2,16,19470823
5,4,That's My Desire,Sammy Kaye / Don Cornell,Sammy Kaye / Don Cornell,pop,19470621,10,3,17,19470823
6,6,"Chi-Baba, Chi-Baba",Perry Como,Perry Como,jazz,19470607,10,1,12,19470823
7,7,"I Wonder, I Wonder, I Wonder",Eddy Howard,Eddy Howard,jazz,19470607,8,3,12,19470823
8,8,Peg O' My Heart,Art Lund,Art Lund,jazz,19470628,7,6,10,19470823
9,NEW,Smoke! Smoke! Smoke! (That Cigarette),Phil Harris,Phil Harris,pop,19470823,9,9,2,19470823
10,NEW,When You Were Sweet Sixteen,Perry Como,Perry Como,jazz,19470823,10,10,1,19470823
1,1,Smoke! Smoke! Smoke! (That Cigarette),Tex Williams,Tex Williams,country / folk,19470726,8,1,12,19470816
2,3,Peg O'My Heart,Harmonicats,Harmonicats,pop,19470524,7,1,16,19470816
3,2,Temptation (Tim-Tayshun),Red Ingle And The Natural Seven,Red Ingle And The Natural Seven,pop,19470712,5,2,14,19470816
4,5,That's My Desire,Sammy Kaye / Don Cornell,Sammy Kaye / Don Cornell,pop,19470621,10,3,17,19470816
5,4,Peg O' My Heart,Three Suns,Three Suns,pop,19470628,4,2,16,19470816
6,6,"Chi-Baba, Chi-Baba",Perry Como,Perry Como,jazz,19470607,10,1,12,19470816
7,7,"I Wonder, I Wonder, I Wonder",Eddy Howard,Eddy Howard,jazz,19470607,8,3,12,19470816
8,8,Peg O' My Heart,Art Lund,Art Lund,jazz,19470628,7,6,10,19470816
9,9,Peg O' My Heart,Buddy Clark,Buddy Clark,jazz,19470809,9,9,2,19470816
10,10,"I Wonder, I Wonder, I Wonder",Guy Lombardo / Don Rodney,Guy Lombardo / Don Rodney,pop,19470719,8,8,5,19470816
1,6,Smoke! Smoke! Smoke! (That Cigarette),Tex Williams,Tex Williams,country / folk,19470726,8,1,12,19470809
2,2,Temptation (Tim-Tayshun),Red Ingle And The Natural Seven,Red Ingle And The Natural Seven,pop,19470712,5,2,14,19470809
3,1,Peg O'My Heart,Harmonicats,Harmonicats,pop,19470524,7,1,16,19470809
4,7,Peg O' My Heart,Three Suns,Three Suns,pop,19470628,4,2,16,19470809
5,3,That's My Desire,Sammy Kaye / Don Cornell,Sammy Kaye / Don Cornell,pop,19470621,10,3,17,19470809
6,4,"Chi-Baba, Chi-Baba",Perry Como,Perry Como,jazz,19470607,10,1,12,19470809
7,5,"I Wonder, I Wonder, I Wonder",Eddy Howard,Eddy Howard,jazz,19470607,8,3,12,19470809
8,8,Peg O' My Heart,Art Lund,Art Lund,jazz,19470628,7,6,10,19470809
9,NEW,Peg O' My Heart,Buddy Clark,Buddy Clark,jazz,19470809,9,9,2,19470809
10,10,"I Wonder, I Wonder, I Wonder",Guy Lombardo / Don Rodney,Guy Lombardo / Don Rodney,pop,19470719,8,8,5,19470809
1,1,Peg O'My Heart,Harmonicats,Harmonicats,pop,19470524,7,1,16,19470802
2,3,Temptation (Tim-Tayshun),Red Ingle And The Natural Seven,Red Ingle And The Natural Seven,pop,19470712,5,2,14,19470802
3,5,That's My Desire,Sammy Kaye / Don Cornell,Sammy Kaye / Don Cornell,pop,19470621,10,3,17,19470802
4,2,"Chi-Baba, Chi-Baba",Perry Como,Perry Como,jazz,19470607,10,1,12,19470802
5,6,"I Wonder, I Wonder, I Wonder",Eddy Howard,Eddy Howard,jazz,19470607,8,3,12,19470802
6,8,Smoke! Smoke! Smoke! (That Cigarette),Tex Williams,Tex Williams,country / folk,19470726,8,1,12,19470802
7,4,Peg O' My Heart,Three Suns,Three Suns,pop,19470628,4,2,16,19470802
8,7,Peg O' My Heart,Art Lund,Art Lund,jazz,19470628,7,6,10,19470802
9,NEW,That's My Desire,Frankie Laine,Frankie Laine,country / folk,19470802,9,9,1,19470802
10,9,"I Wonder, I Wonder, I Wonder",Guy Lombardo / Don Rodney,Guy Lombardo / Don Rodney,pop,19470719,8,8,5,19470802
1,1,Peg O'My Heart,Harmonicats,Harmonicats,pop,19470524,7,1,16,19470726
2,2,"Chi-Baba, Chi-Baba",Perry Como,Perry Como,jazz,19470607,10,1,12,19470726
3,5,Temptation (Tim-Tayshun),Red Ingle And The Natural Seven,Red Ingle And The Natural Seven,pop,19470712,5,2,14,19470726
4,3,Peg O' My Heart,Three Suns,Three Suns,pop,19470628,4,2,16,19470726
5,6,That's My Desire,Sammy Kaye / Don Cornell,Sammy Kaye / Don Cornell,pop,19470621,10,3,17,19470726
6,4,"I Wonder, I Wonder, I Wonder",Eddy Howard,Eddy Howard,jazz,19470607,8,3,12,19470726
