this_week_position,last_week_position,track,artist,clean_artist,clean_genre,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
1,1,Don't Fence Me In,Bing Crosby & The Andrews Sisters / Vic Schoen & His Orchest,Bing Crosby,jazz,jazz,19441118,9,1,19,19441230
2,2,I'm Making Believe,The Ink Spots & Ella Fitzgerald,The Ink Spots & Ella Fitzgerald,jazz,jazz,19441118,4,1,10,19441230
3,3,The Trolley Song,The Pied Pipers & Jo Stafford / Paul Weston & His Orchestra,The Pied Pipers,pop,40s,19441104,3,2,11,19441230
4,NEW,The Trolley Song,Vaughn Monroe & His Orchestra / Marilyn Duke,Vaughn Monroe,jazz,swing,19441230,4,4,4,19441230
5,NEW,There Goes That Song Again,Russ Morgan & His Orchestra,Russ Morgan & His Orchestra,pop,big band,19441230,5,5,2,19441230
6,NEW,I Dream Of You (More Than You Dream I Do),Tommy Dorsey & His Orchestra / Freddie Stewart,Tommy Dorsey,jazz,jazz,19441230,6,6,4,19441230
7,6,White Christmas,Bing Crosby & The Ken Darby Singers / John Scott Trotter,Bing Crosby,jazz,jazz,19441223,6,6,3,19441230
8,4,The Trolley Song,Judy Garland,Judy Garland,jazz,jazz,19441223,4,4,4,19441230
9,7,White Christmas,Frank Sinatra & The Bobby Tucker Singers / Axel Stordahl,Frank Sinatra,jazz,jazz,19441223,7,7,3,19441230
10,NEW,Together,Dick Haymes & Helen Forrest / Victor Young & His Orchestra,Dick Haymes,jazz,jazz,19441230,10,10,2,19441230
1,1,Don't Fence Me In,Bing Crosby & The Andrews Sisters / Vic Schoen & His Orchest,Bing Crosby,jazz,jazz,19441118,9,1,19,19441223
2,2,I'm Making Believe,The Ink Spots & Ella Fitzgerald,The Ink Spots & Ella Fitzgerald,jazz,jazz,19441118,4,1,10,19441223
3,3,The Trolley Song,The Pied Pipers & Jo Stafford / Paul Weston & His Orchestra,The Pied Pipers,pop,40s,19441104,3,2,11,19441223
4,NEW,The Trolley Song,Judy Garland,Judy Garland,jazz,jazz,19441223,4,4,4,19441223
5,NEW,I Dream Of You (More Than You Dream I Do),Andy Russell,Andy Russell,pop,spanish,19441223,5,5,1,19441223
6,NEW,White Christmas,Bing Crosby & The Ken Darby Singers / John Scott Trotter,Bing Crosby,jazz,jazz,19441223,6,6,3,19441223
7,NEW,White Christmas,Frank Sinatra & The Bobby Tucker Singers / Axel Stordahl,Frank Sinatra,jazz,jazz,19441223,7,7,3,19441223
8,10,Too-Ra-Loo-Ra-Loo-Ral,Bing Crosby / John Scott Trotter & His Orchestra,Bing Crosby / John Scott Trotter,pop,unknown,19441216,10,8,2,19441223
9,9,I'll Walk Alone,Martha Tilton,Martha Tilton,pop,female vocalists,19441014,5,5,11,19441223
10,4,And Her Tears Flowes Like Wine,Stan Kenton & His Orchestra / Anita O'Day & Band Ensemble,Stan Kenton,jazz,jazz,19441028,8,4,9,19441223
1,3,Don't Fence Me In,Bing Crosby & The Andrews Sisters / Vic Schoen & His Orchest,Bing Crosby,jazz,jazz,19441118,9,1,19,19441216
2,1,I'm Making Believe,The Ink Spots & Ella Fitzgerald,The Ink Spots & Ella Fitzgerald,jazz,jazz,19441118,4,1,10,19441216
3,2,The Trolley Song,The Pied Pipers & Jo Stafford / Paul Weston & His Orchestra,The Pied Pipers,pop,40s,19441104,3,2,11,19441216
4,6,And Her Tears Flowes Like Wine,Stan Kenton & His Orchestra / Anita O'Day & Band Ensemble,Stan Kenton,jazz,jazz,19441028,8,4,9,19441216
5,9,You Always Hurt The One You Love,Mills Brothers,Mills Brothers,jazz,jazz,19440812,10,1,19,19441216
6,5,Into Each Life Some Rain Must Fall,The Ink Spots & Ella Fitzgerald,The Ink Spots & Ella Fitzgerald,jazz,jazz,19441209,5,5,2,19441216
7,4,Dance With A Dolly (With A Hole In Her Stocking),Russ Morgan & His Orchestra / Al Jennings,Russ Morgan,pop,russ morgan,19441104,10,3,7,19441216
8,NEW,The Trolley Song,Vaughn Monroe & His Orchestra / Marilyn Duke,Vaughn Monroe,jazz,swing,19441216,8,8,1,19441216
9,10,I'll Walk Alone,Martha Tilton,Martha Tilton,pop,female vocalists,19441014,5,5,11,19441216
10,NEW,Too-Ra-Loo-Ra-Loo-Ral,Bing Crosby / John Scott Trotter & His Orchestra,Bing Crosby / John Scott Trotter,pop,unknown,19441216,10,8,2,19441216
1,1,I'm Making Believe,The Ink Spots & Ella Fitzgerald,The Ink Spots & Ella Fitzgerald,jazz,jazz,19441118,4,1,10,19441209
2,4,The Trolley Song,The Pied Pipers & Jo Stafford / Paul Weston & His Orchestra,The Pied Pipers,pop,40s,19441104,3,2,11,19441209
3,7,Don't Fence Me In,Bing Crosby & The Andrews Sisters / Vic Schoen & His Orchest,Bing Crosby,jazz,jazz,19441118,9,1,19,19441209
4,3,Dance With A Dolly (With A Hole In Her Stocking),Russ Morgan & His Orchestra / Al Jennings,Russ Morgan,pop,russ morgan,19441104,10,3,7,19441209
5,NEW,Into Each Life Some Rain Must Fall,The Ink Spots & Ella Fitzgerald,The Ink Spots & Ella Fitzgerald,jazz,jazz,19441209,5,5,2,19441209
6,8,And Her Tears Flowes Like Wine,Stan Kenton & His Orchestra / Anita O'Day & Band Ensemble,Stan Kenton,jazz,jazz,19441028,8,4,9,19441209
7,NEW,Together,Dick Haymes & Helen Forrest / Victor Young & His Orchestra,Dick Haymes,jazz,jazz,19441209,7,7,1,19441209
8,5,I'll Walk Alone,Dinah Shore,Dinah Shore,jazz,jazz,19440805,7,1,19,19441209
9,2,You Always Hurt The One You Love,Mills Brothers,Mills Brothers,jazz,jazz,19440812,10,1,19,19441209
10,9,I'll Walk Alone,Martha Tilton,Martha Tilton,pop,female vocalists,19441014,5,5,11,19441209
1,4,I'm Making Believe,The Ink Spots & Ella Fitzgerald,The Ink Spots & Ella Fitzgerald,jazz,jazz,19441118,4,1,10,19441202
2,3,You Always Hurt The One You Love,Mills Brothers,Mills Brothers,jazz,jazz,19440812,10,1,19,19441202
3,6,Dance With A Dolly (With A Hole In Her Stocking),Russ Morgan & His Orchestra / Al Jennings,Russ Morgan,pop,russ morgan,19441104,10,3,7,19441202
4,2,The Trolley Song,The Pied Pipers & Jo Stafford / Paul Weston & His Orchestra,The Pied Pipers,pop,40s,19441104,3,2,11,19441202
5,1,I'll Walk Alone,Dinah Shore,Dinah Shore,jazz,jazz,19440805,7,1,19,19441202
6,8,Too-Ra-Loo-Ra-Loo-Ral,Bing Crosby / John Scott Trotter & His Orchestra,Bing Crosby / John Scott Trotter,pop,unknown,19441021,4,4,7,19441202
7,9,Don't Fence Me In,Bing Crosby & The Andrews Sisters / Vic Schoen & His Orchest,Bing Crosby,jazz,jazz,19441118,9,1,19,19441202
8,7,And Her Tears Flowes Like Wine,Stan Kenton & His Orchestra / Anita O'Day & Band Ensemble,Stan Kenton,jazz,jazz,19441028,8,4,9,19441202
9,5,I'll Walk Alone,Martha Tilton,Martha Tilton,pop,female vocalists,19441014,5,5,11,19441202
10,NEW,The Trolley Song,Judy Garland,Judy Garland,jazz,jazz,19441202,10,10,1,19441202
1,1,I'll Walk Alone,Dinah Shore,Dinah Shore,jazz,jazz,19440805,7,1,19,19441125
2,3,The Trolley Song,The Pied Pipers & Jo Stafford / Paul Weston & His Orchestra,The Pied Pipers,pop,40s,19441104,3,2,11,19441125
3,2,You Always Hurt The One You Love,Mills Brothers,Mills Brothers,jazz,jazz,19440812,10,1,19,19441125
4,4,I'm Making Believe,The Ink Spots & Ella Fitzgerald,The Ink Spots & Ella Fitzgerald,jazz,jazz,19441118,4,1,10,19441125
5,8,I'll Walk Alone,Martha Tilton,Martha Tilton,pop,female vocalists,19441014,5,5,11,19441125
6,6,Dance With A Dolly (With A Hole In Her Stocking),Russ Morgan & His Orchestra / Al Jennings,Russ Morgan,pop,russ morgan,19441104,10,3,7,19441125
7,10,And Her Tears Flowes Like Wine,Stan Kenton & His Orchestra / Anita O'Day & Band Ensemble,Stan Kenton,jazz,jazz,19441028,8,4,9,19441125
8,7,Too-Ra-Loo-Ra-Loo-Ral,Bing Crosby / John Scott Trotter & His Orchestra,Bing Crosby / John Scott Trotter,pop,unknown,19441021,4,4,7,19441125
9,9,Don't Fence Me In,Bing Crosby & The Andrews Sisters / Vic Schoen & His Orchest,Bing Crosby,jazz,jazz,19441118,9,1,19,19441125
10,5,Together,Dick Haymes & Helen Forrest / Victor Young & His Orchestra,Dick Haymes,jazz,jazz,19441007,9,3,8,19441125
1,2,I'll Walk Alone,Dinah Shore,Dinah Shore,jazz,jazz,19440805,7,1,19,19441118
2,1,You Always Hurt The One You Love,Mills Brothers,Mills Brothers,jazz,jazz,19440812,10,1,19,19441118
3,4,The Trolley Song,The Pied Pipers & Jo Stafford / Paul Weston & His Orchestra,The Pied Pipers,pop,40s,19441104,3,2,11,19441118
4,NEW,I'm Making Believe,The Ink Spots & Ella Fitzgerald,The Ink Spots & Ella Fitzgerald,jazz,jazz,19441118,4,1,10,19441118
5,3,Together,Dick Haymes & Helen Forrest / Victor Young & His Orchestra,Dick Haymes,jazz,jazz,19441007,9,3,8,19441118
6,8,Dance With A Dolly (With A Hole In Her Stocking),Russ Morgan & His Orchestra / Al Jennings,Russ Morgan,pop,russ morgan,19441104,10,3,7,19441118
7,5,Too-Ra-Loo-Ra-Loo-Ral,Bing Crosby / John Scott Trotter & His Orchestra,Bing Crosby / John Scott Trotter,pop,unknown,19441021,4,4,7,19441118
8,7,I'll Walk Alone,Martha Tilton,Martha Tilton,pop,female vocalists,19441014,5,5,11,19441118
9,NEW,Don't Fence Me In,Bing Crosby & The Andrews Sisters / Vic Schoen & His Orchest,Bing Crosby,jazz,jazz,19441118,9,1,19,19441118
10,6,And Her Tears Flowes Like Wine,Stan Kenton & His Orchestra / Anita O'Day & Band Ensemble,Stan Kenton,jazz,jazz,19441028,8,4,9,19441118
1,1,You Always Hurt The One You Love,Mills Brothers,Mills Brothers,jazz,jazz,19440812,10,1,19,19441111
2,2,I'll Walk Alone,Dinah Shore,Dinah Shore,jazz,jazz,19440805,7,1,19,19441111
3,5,Together,Dick Haymes & Helen Forrest / Victor Young & His Orchestra,Dick Haymes,jazz,jazz,19441007,9,3,8,19441111
4,3,The Trolley Song,The Pied Pipers & Jo Stafford / Paul Weston & His Orchestra,The Pied Pipers,pop,40s,19441104,3,2,11,19441111
